id,location_type,latitude,longitude,town
9317,town,41.499320000000004,-81.6943605,Cleveland
9318,town,48.760000700000006,-98.3681728,Langdon
9319,town,44.703021899999996,-97.5014704,Vienna
9320,town,40.656990500000006,-85.2216377,Poneto
9321,town,48.760000700000006,-98.3681728,Langdon
9322,town,34.0201813,-118.6919172,Los Angeles
9323,state,46.729553,-94.6858998,Finxton
9324,town,44.811349,-91.4984941,Eau Claire
9325,town,47.252876799999996,-122.4442906,Tacoma
9326,town,46.9005292,-97.21119990000001,Casselton
9327,town,41.6819935,-85.9766671,Elkhart
9328,town,46.9105438,-98.70843570000001,Jamestown
9329,town,46.4416344,-97.68120959999999,Lisbon
9330,town,44.977753,-93.2650108,Minneapolis
9331,town,44.977753,-93.2650108,Minneapolis
9332,county,44.72683218,-91.28599869,
9333,state,46.227638,2.213749,Sonilesh
9334,town,39.083671200000005,-84.5085536,Covington
9335,town,40.5186809,-78.3947359,Altoona
9336,town,47.252876799999996,-122.4442906,Tacoma
9337,town,41.4652689,-93.3113196,Swan
9338,town,59.211471100000004,11.190285300000001,Skjeberg
9339,county,44.99596402,-96.17382267,
9340,town,44.953702899999996,-93.0899578,St Paul
9341,town,46.2652367,-96.6059072,Wahpeton
9342,plus,55.755826,37.6172999,Ralena
9343,town,47.63970870000001,-97.4534223,Hatton
9344,town,47.63970870000001,-97.4534223,Hatton
9345,state,60.128161,18.643501,Bagala
9346,town,45.6896748,-92.60173590000001,Trade Lake
9347,town,46.2835212,-96.0777887,Fergus Falls
9348,town,46.886348100000006,-96.0945002,Lake Park
9349,town,47.4875361,-94.88584920000001,Bemidji
9350,town,42.378372,-84.6985883,Springport
9351,town,43.0639521,-77.23331540000001,Palmyra
9352,town,40.448784,-85.239113,Trenton
9353,county,38.02707575,-92.76580307,
9354,state,41.8780025,-93.097702,
9355,town,44.0553908,-91.6663523,Winona
9356,town,39.1458654,-92.6837943,Fayette
9357,town,39.8338946,-99.8915113,Norton
9358,town,45.1666382,-90.8076338,Gilman
9359,town,33.759271000000005,-96.6694402,Pottsboro
9360,town,33.759271000000005,-96.6694402,Pottsboro
9361,town,32.4576421,-91.49317359999999,Delhi
9362,,,,
9363,town,40.993390000000005,-78.16723359999999,Kylertown
9364,town,44.6088607,-95.6737122,Cottonwood
9365,town,48.604442600000006,-100.2943011,Willow City
9366,town,47.444438399999996,-98.1239843,Cooperstown
9367,town,46.651914899999994,-97.24564670000001,Leonard
9368,town,48.604442600000006,-100.2943011,Willow City
9369,town,43.755064600000004,-80.67135350000001,Drayton
9370,town,48.012765,-97.3634153,Mekinock
9371,town,46.7866719,-92.10048520000001,Duluth
9372,state,60.472024,8.468946,
9373,town,41.078924900000004,-89.6419072,Camp Grove
9374,town,46.8771863,-96.78980340000001,Fargo
9375,town,42.8288818,-96.5594773,Akron
9376,town,47.918875,-97.3650837,Emerado
9377,town,46.8771863,-96.78980340000001,Fargo
9378,town,47.918875,-97.3650837,Emerado
9379,town,34.0265019,-93.9476887,Center Point
9380,town,44.875809499999995,-98.5187062,Redfield
9381,town,48.3688876,-99.9962463,Rugby
9382,town,48.0852671,-97.47063829999999,Gilby
9383,town,45.769425399999996,-99.6195625,Eureka
9384,town,43.5405195,-95.4683381,Round Lake
9385,town,44.953702899999996,-93.0899578,St Paul
9386,state,47.5514926,-101.0020119,Bay Center
9387,town,44.2911734,-93.96642990000001,Kasota
9388,town,42.0655986,-94.86727929999999,Carroll
9389,town,40.9461457,-87.45336259999999,Morocco
9390,town,41.4553084,-88.2617305,Minooka
9391,town,44.977753,-93.2650108,Minneapolis
9392,town,48.3688876,-99.9962463,Rugby
9393,town,46.8838956,-102.3157292,Richardton
9394,town,45.595226200000006,-96.833504,Browns Valley
9395,town,37.64584910000001,-98.11367340000001,Kingman
9396,town,42.8280253,-93.981062,Renwick
9397,town,45.9746867,-94.8655775,Long Prairie
9398,town,48.6769689,-103.3766593,Frederick
9399,town,46.2666295,-95.0628047,Bertha
9400,town,43.7913679,-89.31984140000002,Montello
9401,town,42.089796500000006,-76.8077338,Elmira
9402,state,39.074208,21.824312,Karamanolia
9403,town,47.498319099999996,-97.3703689,Portland
9404,town,38.3692276,-86.3435917,Marengo
9405,town,45.138579799999995,-90.34014040000001,Medford
9406,town,48.4866681,-99.2098593,Cando
9407,town,48.2916547,-97.3714652,Minto
9408,town,46.2835212,-96.0777887,Fergus Falls
9409,town,43.506086200000006,-90.66818599999999,Viola
9410,town,46.1385786,-98.09037940000002,Oakes
9411,town,54.1052387,-8.6857851,Lavagh
9412,town,44.0553908,-91.6663523,Winona
9413,town,41.8239891,-71.4128343,Providence
9414,town,46.4416344,-97.68120959999999,Lisbon
9415,town,44.451925200000005,-89.03177740000001,Ogdensburg
9416,town,40.346101700000006,-94.87247059999999,Maryville
9417,town,47.1597055,-97.57120379999999,Page
9418,town,39.4961458,-88.1761521,Charleston
9419,town,41.8249876,-95.33860940000001,Defiance
9420,town,43.3291475,-96.7628256,Worthing
9421,town,43.3291475,-96.7628256,Worthing
9422,town,40.7439905,-74.0323626,Hoboken
9423,town,59.997156999999994,9.970103100000001,Modum
9424,town,41.4488816,-95.6155615,Neola
9425,town,44.0060847,-97.1139496,Madison
9426,town,48.6877719,-97.86509659999999,Mountain
9427,town,48.9663765,-97.24367609999999,Pembina
9428,town,48.6877719,-97.86509659999999,Mountain
9429,town,43.555623100000005,-73.4037234,Whitehall
9430,town,44.0805434,-103.2310149,Rapid City
9431,town,45.5016889,-73.567256,Montreal
9432,town,47.8188781,-97.61425390000001,Kempton
9433,town,47.38777460000001,-98.96399840000001,Bordulac
9434,town,46.4733333,-96.2833333,Rothsay
9435,,,,
9436,town,44.3144394,-94.45930179999999,New Ulm
9437,state,39.0457549,-76.6412712,Eckard
9438,town,42.7419328,-91.26207679999999,Garber
9439,town,39.5811657,-87.46231,New Goshen
9440,town,44.977753,-93.2650108,Minneapolis
9441,town,46.35267329999999,-94.2020084,Brainerd
9442,town,48.9097383,-100.6815394,Souris
9443,town,42.3083253,-96.28780440000001,Salix
9444,town,46.623028000000005,-97.60148620000001,Enderlin
9445,town,43.8038471,-93.48688309999999,Hartland
9446,town,44.8613563,-92.6238082,River Falls
9447,town,46.9233129,-98.0031547,Valley City
9448,town,44.024706200000004,-88.5426136,Oshkosh
9449,town,59.41358100000001,5.2679869,Haugesund
9450,town,43.8666294,-93.04880909999999,Blooming Prairie
9451,town,43.810828,-99.3306556,Chamberlain
9452,town,45.889407399999996,-95.2642005,Nelson
9453,town,42.0944671,-90.1567944,Savannah
9454,town,55.119163,10.723861999999999,Oure
9455,town,56.452027,9.396347,Viborg
9456,town,47.63970870000001,-97.4534223,Hatton
9457,town,58.969975600000005,5.7331072999999995,Stavanger
9458,town,44.8872124,-87.8645473,Oconto
9459,town,43.6704057,-93.5758577,Alden
9460,town,44.2085795,-96.3522619,Verdi
9461,town,45.832507299999996,-95.7945339,Hoffman
9462,town,48.0111052,-98.00148840000001,Petersburg
9463,town,48.8272301,-100.44569840000001,Bottineau
9464,town,44.7696888,-92.3440753,El Paso
9465,town,48.604442600000006,-100.2943011,Willow City
9466,town,63.9705172,8.8887427,Froya Norway
9467,town,59.3293235,18.068580800000003,Stockholm
9468,town,55.203348,10.415473,Espe
9469,town,55.27022629999999,9.900818800000001,Assens
9470,town,46.9233129,-98.0031547,Valley City
9471,town,46.7866719,-92.10048520000001,Duluth
9472,state,60.472024,8.468946,Rumstard
9473,town,43.6702423,-92.0832157,Preston
9474,town,48.604442600000006,-100.2943011,Willow City
9475,town,43.080544599999996,-96.773655,Beresford
9476,town,46.2835212,-96.0777887,Fergus Falls
9477,town,48.112778999999996,-98.8651202,Devils Lake
9478,county,59.413934,9.061899,
9479,town,43.8038471,-93.48688309999999,Hartland
9480,town,44.2949636,-93.268827,Faribault
9481,state,56.26392,9.501785,Niekgllen
9482,town,56.185190299999995,9.9141754,Sjelle
9483,town,46.268407200000006,-96.8847787,Mooreton
9484,town,64.86207560000001,11.2373375,Rorvik
9485,town,59.4450745,8.0053846,Dalen
9486,town,56.200877,9.970275,Skivholme
9487,town,45.3069062,-92.36213690000001,Amery
9488,town,55.40375600000001,10.40237,Odense Denmark
9489,town,48.112778999999996,-98.8651202,Devils Lake
9490,town,47.351181,-96.826226,Halstad
9491,town,41.64703170000001,-91.6094033,Iowa City
9492,town,44.024706200000004,-88.5426136,Oshkosh
9493,state,51.165690999999995,10.451526,Meilby
9494,town,44.7088525,-96.2764335,Canby
9495,town,44.2949636,-93.268827,Faribault
9496,town,63.4305149,10.3950528,Trondheim
9497,town,46.7866719,-92.10048520000001,Duluth
9498,state,56.26392,9.501785,
9499,town,55.067434,10.607282000000001,Svendborg
9500,town,46.2805162,-95.71365820000001,Battle Lake
9501,town,47.498319099999996,-97.3703689,Portland
9502,town,62.5530321,7.668271000000001,Veblungsnes
9503,town,46.5644311,-100.09094209999999,Braddock
9504,town,46.7783528,-95.7437868,Burlington Township
9505,town,55.676096799999996,12.568337099999999,Copenhagen
9506,town,44.024706200000004,-88.5426136,Oshkosh
9507,town,55.5208761,8.8320791,Hosted
9508,town,46.82666029999999,-100.8895761,Mandan
9509,town,46.82666029999999,-100.8895761,Mandan
9510,town,54.856099,10.514481,Marstal
9511,town,56.162939,10.203921000000001,Aarhus
9512,state,61.92411,25.7481511,
9513,town,48.2888882,-99.4376352,Leeds
9514,town,44.215374600000004,-88.4551473,Menasha
9515,town,58.297182299999996,6.659980900000001,Flekkefjord Norway
9516,town,58.989494799999996,6.4540667,Forsand
9517,town,43.292531700000005,-85.0814074,Stanton
9518,town,44.892548299999994,-94.3692926,Hutchinson
9519,town,45.832474100000006,-98.5062094,Frederick
9520,town,55.676096799999996,12.568337099999999,Copenhagen
9521,town,46.623028000000005,-97.60148620000001,Enderlin
9522,town,43.7207974,-91.9768224,Lanesboro
9523,county,46.45613574,-97.65745441,
9524,town,40.7127837,-74.00594129999999,New York City
9525,town,47.63970870000001,-97.4534223,Hatton
9526,town,44.2949636,-93.268827,Faribault
9527,town,46.7399583,-96.2381184,Rollag
9528,town,47.5619407,-98.34509770000001,Binford
9529,,,,
9530,state,60.128161,18.643501,Wenfors
9531,town,55.7691904,9.630433300000002,Hedensted
9532,town,47.26971339999999,-98.1945403,Walum
9533,town,62.0,9.233333300000002,Gudbrandsdalen
9534,town,48.2691655,-99.1901343,Churchs Ferry
9535,town,47.63970870000001,-97.4534223,Hatton
9536,town,47.3230344,-97.0295296,Kelso
9537,town,47.63970870000001,-97.4534223,Hatton
9538,town,59.7440738,10.2044564,Drammen Norway
9539,town,60.5785858,10.316702099999999,Randsfjorden
9540,town,61.3967311,11.5627369,Hedmark
9541,town,46.9233129,-98.0031547,Valley City
9542,state,60.472024,8.468946,
9543,town,46.886348100000006,-96.0945002,Lake Park
9544,town,55.604981,13.003822,Malmo
9545,town,46.573573700000004,-96.80174790000001,Christine
9546,town,48.604442600000006,-100.2943011,Willow City
9547,town,46.0977375,-96.40478890000001,Campbell
9548,town,47.63970870000001,-97.4534223,Hatton
9549,town,48.2185838,-96.4058804,Viking
9550,town,47.4038683,-97.0620308,Hillsboro
9551,town,47.191583200000004,-97.2218568,Hunter
9552,town,45.869127299999995,-96.19756,Norcross
9553,town,48.604442600000006,-100.2943011,Willow City
9554,town,68.79863420000001,16.5414503,Harstad Norway
9555,town,46.9794115,-96.8806377,Harwood
9556,town,48.2691655,-99.1901343,Churchs Ferry
9557,town,55.676096799999996,12.568337099999999,Copenhagen
9558,town,44.3580348,-89.0859464,Waupaca
9559,town,48.2691655,-99.1901343,Churchs Ferry
9560,town,44.6635753,-96.6242218,Brandt
9561,town,43.6666296,-92.9746367,Austin
9562,town,48.2174934,-97.79064509999999,Fordville
9563,town,47.791929499999995,-98.3321905,Pekin
9564,town,43.324686299999996,-95.149996,Milford
9565,town,48.782478499999996,-96.0144482,Badger
9566,town,47.63970870000001,-97.4534223,Hatton
9567,town,47.498319099999996,-97.3703689,Portland
9568,state,60.472024,8.468946,
9569,town,59.4021806,13.511497699999998,Karlstad
9570,town,44.930904299999995,-96.05459379999999,Dawson
9571,town,43.7944036,-95.32249859999999,Heron Lake
9572,town,47.8280543,-99.120122,Sheyenne
9573,town,46.518015999999996,-95.37614649999999,New York Mills
9574,town,45.1110494,-95.91229279999999,Milan
9575,state,60.128161,18.643501,Liliarod
9576,state,60.472024,8.468946,Fosberg
9577,town,46.0755158,-97.1517554,Lidgerwood
9578,town,58.969975600000005,5.7331072999999995,Stavanger
9579,town,47.5216231,-95.39834909999999,Bagley
9580,county,46.93565865,-98.07151121,
9581,town,47.536073200000004,-95.9883725,Winger
9582,town,47.5441651,-101.2237662,Coleharbor
9583,town,47.3230344,-97.0295296,Kelso
9584,town,46.6777529,-97.8103807,Nome
9585,town,46.623028000000005,-97.60148620000001,Enderlin
9586,town,42.8933093,-95.1511051,Sioux Rapids
9587,state,47.5514926,-101.0020119,Irwin
9588,town,41.6611187,-92.0090673,Williamsburg
9589,town,42.9719463,-89.03094449999999,Rockdale
9590,town,42.360082500000004,-71.0588801,Boston
9591,town,46.2671834,-97.3350905,De Lamere
9592,town,46.5208041,-97.9262128,Fort Ransom
9593,town,47.1471966,-96.9678613,Gardner
9594,town,54.8199409,10.7050999,Langeland
9595,town,59.208913100000004,9.6057526,Skien
9596,town,46.393623299999994,-97.2991136,McLeod
9597,town,45.13903679999999,-94.7776035,Atwater
9598,town,44.7443293,-92.8513706,Hastings
9599,town,46.623028000000005,-97.60148620000001,Enderlin
9600,town,47.906656899999994,-97.62675390000001,Larimore
9601,town,46.760532899999994,-97.7903815,Fingal
9602,town,47.9149122,-97.1728973,Grand Forks
9603,town,44.171085299999994,-97.7164662,Carthage
9604,state,60.472024,8.468946,
9605,town,78.7889,28.6614,Helgoland
9606,town,61.5779736,9.8611762,Harpefoss
9607,town,46.8771863,-96.78980340000001,Fargo
9608,town,45.6905495,-96.0106672,Donnelly
9609,town,55.469177,8.701655,Bramming
9610,town,31.7823798,-97.57668620000001,Clifton
9611,town,44.977753,-93.2650108,Minneapolis
9612,town,43.0592724,-92.317864,New Hampton
9613,town,39.4663856,-97.2019703,Morganville
9614,town,47.0624732,-109.428238,Lewistown
9615,town,44.3277677,-93.9960573,St Peter
9616,town,47.906656899999994,-97.62675390000001,Larimore
9617,town,45.314960299999996,-95.60003490000001,Benson
9618,town,46.3216278,-95.4453161,Henning
9619,town,60.192443000000004,11.9986692,Kongsvinger
9620,town,46.82666029999999,-100.8895761,Mandan
9621,town,48.4122107,-97.410634,Grafton
9622,town,46.1385786,-98.09037940000002,Oakes
9623,town,45.4585436,-95.31200079999999,Gilchrist Township
9624,town,46.2835212,-96.0777887,Fergus Falls
9625,town,43.2624685,-93.6371937,Forest City
9626,town,45.99190479999999,-95.81782729999999,Erdahl
9627,town,46.8771863,-96.78980340000001,Fargo
9628,town,68.52419870000001,15.0004486,Hadsel
9629,town,44.458298299999996,-93.161604,Northfield
9630,,,,
9631,town,44.0121221,-92.4801989,Rochester
9632,town,47.5360765,-96.2803328,Fertile
9633,town,47.1777778,-96.8005556,Perley
9634,town,48.4908325,-98.2312186,Fairdale
9635,town,47.5360765,-96.2803328,Fertile
9636,town,43.5824734,-96.4678189,Valley Springs
9637,town,47.264390899999995,-96.8110702,Hendrum
9638,town,59.8937806,10.645035499999999,Oslo
9639,town,47.30612,-102.2043422,Dodge
9640,town,46.6777529,-97.8103807,Nome
9641,town,48.604442600000006,-100.2943011,Willow City
9642,town,55.203348,10.415473,Espe
9643,town,44.811349,-91.4984941,Eau Claire
9644,town,59.28407289999999,11.1094028,Sarpsborg
9645,state,60.472024,8.468946,Mosgow
9646,state,60.472024,8.468946,Sandipang
9647,town,48.5569411,-97.1946059,Drayton
9648,town,43.8844092,-91.23513929999999,Onalaska
9649,town,46.363857200000005,-98.0723229,Verona
9650,town,48.2691655,-99.1901343,Churchs Ferry
9651,town,48.4966607,-97.8620378,Edinburg
9652,town,48.6263838,-98.0426017,Milton
9653,town,47.498319099999996,-97.3703689,Portland
9654,town,47.0727638,-98.19953840000001,Rogers
9655,town,42.8933093,-95.1511051,Sioux Rapids
9656,town,43.4441245,-93.22103709999999,Northwood
9657,town,48.4966607,-97.8620378,Edinburg
9658,town,48.3458325,-100.40541230000001,Towner
9659,town,46.6485779,-97.0170323,Kindred
9660,town,69.6492047,18.955323800000002,Tromso
9661,town,48.3458325,-100.40541230000001,Towner
9662,town,44.0121221,-92.4801989,Rochester
9663,town,46.9794115,-96.8806377,Harwood
9664,town,58.969975600000005,5.7331072999999995,Stavanger
9665,town,39.4663856,-97.2019703,Morganville
9666,town,48.4705459,-97.513138,Nash
9667,town,43.5610799,-91.6359787,Spring Grove
9668,town,46.7207737,-92.10407959999999,Superior
9669,state,43.78443970000001,-88.7878678,Olden
9670,town,47.6015451,-97.107522,Buxton
9671,town,46.623028000000005,-97.60148620000001,Enderlin
9672,town,59.8937806,10.645035499999999,Oslo
9673,town,44.8501625,-95.9031353,Boyd
9674,town,46.651914899999994,-97.24564670000001,Leonard
9675,town,55.48045,13.502348999999999,Skurup
9676,town,46.8838956,-102.3157292,Richardton
9677,town,47.5972143,-97.8939815,Sharon
9678,town,61.115271299999996,10.4662306,Lillehammer
9679,town,61.844589899999995,4.9774487999999995,Bremanger
9680,town,60.795430200000006,10.691630300000002,Gjovik
9681,town,60.560336,12.054406,Arneberg
9682,state,60.472024,8.468946,
9683,town,68.333333,14.333332999999998,Brenna
9684,town,48.6263838,-98.0426017,Milton
9685,town,45.6905495,-96.0106672,Donnelly
9686,town,47.4038683,-97.0620308,Hillsboro
9687,town,46.879175599999996,-102.7896242,Dickinson
9688,state,60.472024,8.468946,Vikkenson
9689,town,44.7088525,-96.2764335,Canby
9690,town,47.906656899999994,-97.62675390000001,Larimore
9691,town,47.4038683,-97.0620308,Hillsboro
9692,town,47.4980408,-97.3245354,Mayville
9693,town,57.04881949999999,9.921747,Aalborg
9694,town,44.770833,-91.56694399999999,Porters Mills
9695,town,47.9149122,-97.1728973,Grand Forks
9696,town,44.2310676,-95.26416390000001,Lamberton
9697,town,47.4980408,-97.3245354,Mayville
9698,town,62.4333333,7.9166667,Romsdalen
9699,town,47.9149122,-97.1728973,Grand Forks
9700,town,48.2691655,-99.1901343,Churchs Ferry
9701,town,46.6535903,-98.19426159999999,Litchville
9702,town,45.8848164,-95.37766629999999,Alexandria
9703,town,46.88079320000001,-96.3167309,Hawley
9704,town,69.6492047,18.955323800000002,Tromso
9705,town,47.5972143,-97.8939815,Sharon
9706,town,61.52913220000001,10.1458343,Ringebu
9707,town,41.8781136,-87.62979820000001,Chicago
9708,town,43.897206700000005,-98.1386936,Letcher
9709,town,44.774406299999995,-94.03997209999999,Plato
9710,town,43.3638571,-92.5540687,Riceville
9711,town,47.4697217,-99.7078981,Bowdon
9712,town,48.6877719,-97.86509659999999,Mountain
9713,town,42.489422999999995,-93.54465440000001,Williams
9714,town,43.5652435,-92.7193503,Adams
9715,town,59.597221999999995,10.223611,Sande
9716,town,45.869127299999995,-96.19756,Norcross
9717,town,47.6015451,-97.107522,Buxton
9718,town,42.8102794,-89.8620682,Blanchardville
9719,town,43.080544599999996,-96.773655,Beresford
9720,town,44.3580348,-89.0859464,Waupaca
9721,town,46.8838956,-102.3157292,Richardton
9722,town,47.8280543,-99.120122,Sheyenne
9723,town,44.507185799999995,-96.424213,Hendricks
9724,town,45.3174662,-90.2084785,Rib Lake
9725,town,43.987741899999996,-95.75584640000001,Slayton
9726,town,59.5724834,5.8731874,Helgeland
9727,town,47.6794377,-97.98815079999999,Aneta
9728,town,47.996381899999996,-97.87037190000001,Niagara
9729,town,48.0247122,-98.1192133,Michigan
9730,town,44.23718770000001,-96.05197259999998,Florence
9731,town,64.3144148,10.566918199999998,Osen
9732,town,43.961906,-94.1691248,Vernon Center
9733,town,44.8899914,-88.3073234,Gillett
9734,town,44.953021500000006,-92.9952153,Maplewood
9735,town,49.632087899999995,16.2792806,Nedvezi
9736,town,47.6794377,-97.98815079999999,Aneta
9737,town,48.58167279999999,-100.7281937,Upham
9738,town,48.493901799999996,-98.10825809999999,Silvesta
9739,town,40.02781160000001,-88.5733979,Monticello
9740,plus,55.755826,37.6172999,
9741,town,50.45,30.523333,Kiev
9742,town,48.1469683,-103.6179745,Williston
9743,town,43.961906,-94.1691248,Vernon Center
9744,town,40.682815399999996,-87.41168909999999,Earl Park
9745,town,45.737465,-94.95252159999998,Sauk Center
9746,town,45.737465,-94.95252159999998,Sauk Center
9747,town,39.3930507,-96.4232888,Westmoreland
9748,town,41.4730948,-87.0611412,Valparaiso
9749,town,47.4649985,-99.39956109999999,Sykeston
9750,town,44.7380336,-98.50981759999999,Tulare
9751,town,44.7380336,-98.50981759999999,Tulare
9752,town,44.7380336,-98.50981759999999,Tulare
9753,,,,
9754,town,44.371005100000005,-92.0382346,Wabasha
9755,town,40.1028264,-84.6330115,Greenville
9756,town,43.978575899999996,-90.5040214,Tomah
9757,town,41.705286799999996,-97.2380953,Leigh
9758,town,44.5430195,-94.36636740000002,Winthrop
9759,town,48.596937100000005,-97.6695334,Crystal
9760,town,48.596937100000005,-97.6695334,Crystal
9761,town,47.923055,-99.2040184,Oberon
9762,town,46.808326799999996,-100.7837392,Bismarck
9763,town,46.2627778,-96.5869443,Breckenridge
9764,town,46.8150051,-101.829877,Glen Ullin
9765,town,44.877743,-97.7331411,Clark
9766,town,62.6171324,22.3987049,Kurikka
9767,town,46.0027502,-98.5270458,EIIendale
9768,town,46.3571915,-98.2945434,Lamoure
9769,town,46.1058393,-102.9454423,Reeder
9770,town,40.402302500000005,-77.5522119,Honey Grove
9771,town,48.5569411,-97.1946059,Drayton
9772,town,48.5569411,-97.1946059,Drayton
9773,town,46.651914899999994,-97.24564670000001,Leonard
9774,town,43.9680364,-88.94344759999998,Berlin
9775,town,37.38,-92.366667,Manes
9776,town,38.6825502,-90.1570536,Madison
9777,town,52.55,17.6,Gniezno
9778,town,48.3688876,-99.9962463,Rugby
9779,town,46.92275479999999,-97.67398890000001,Tower City
9780,town,44.294683299999996,-90.8515311,Black River Falls
9781,town,40.1154906,-87.8804843,Fithian
9782,town,38.2456081,-87.0361099,Holland
9783,town,44.977753,-93.2650108,Minneapolis
9784,town,46.808326799999996,-100.7837392,Bismarck
9785,town,39.733936,-90.2290098,Jacksonville
9786,town,46.9139028,-103.5243536,Medora
9787,town,44.7440364,-94.71520670000001,Hector
9788,town,46.82666029999999,-100.8895761,Mandan
9789,town,38.9636292,-93.4149319,Sweet Springs
9790,town,40.168191,-94.73616080000001,Guilford
9791,town,43.15357279999999,-93.2010367,Mason City
9792,town,36.650627,-94.44355,Anderson
9793,town,45.021648,-92.6759004,Burkhardt
9794,town,42.1022465,-89.8334527,Lanark
9795,town,40.3519795,-88.764237,Le Roy
9796,town,61.4535792,5.8496685,Forde
9797,town,61.115271299999996,10.4662306,Lillehammer
9798,town,47.530233200000005,-95.258623,Shevlin
9799,town,41.1003272,-84.26633509999999,Continental
9800,town,44.977753,-93.2650108,Minneapolis
9801,town,40.0681021,-89.4431552,Broadwell
9802,town,44.977753,-93.2650108,Minneapolis
9803,town,46.8916539,-99.1178887,Cleveland
9804,town,43.7452327,-93.7238358,Wells
9805,town,44.977753,-93.2650108,Minneapolis
9806,town,46.8150051,-101.829877,Glen Ullin
9807,town,36.52232070000001,-82.7134921,Church Hill
9808,town,48.071388,-99.2523572,Minnewaukan
9809,town,47.2369226,-97.001473,Grandin
9810,town,46.2591278,-97.45620219999999,Milnor
9811,town,44.811349,-91.4984941,Eau Claire
9812,state,43.78443970000001,-88.7878678,Scotts Valley
9813,town,48.071388,-99.2523572,Minnewaukan
9814,town,44.5721839,-91.22738000000001,Osseo
9815,town,47.923055,-99.2040184,Oberon
9816,town,45.046352399999996,-92.13212840000001,Downing
9817,town,46.9105438,-98.70843570000001,Jamestown
9818,town,46.8771863,-96.78980340000001,Fargo
9819,state,41.8780025,-93.097702,
9820,town,46.1517041,-97.8344355,Harlem
9821,town,48.8802408,-97.48500279999999,Bathgate
9822,town,46.8771863,-96.78980340000001,Fargo
9823,,,,
9824,town,45.1230213,-92.5365865,New Richmond
9825,town,39.278622,-93.9768876,Richmond
9826,town,48.4122107,-97.410634,Grafton
9827,town,48.398604299999995,-97.74119990000001,Park River
9828,town,41.8385964,-94.1071797,Perry
9829,town,40.4578119,-92.17129240000001,Memphis
9830,state,44.5588028,-72.5778415,
9831,town,41.8672508,-90.1595705,Fulton
9832,town,47.530233200000005,-95.258623,Shevlin
9833,town,46.35267329999999,-94.2020084,Brainerd
9834,town,39.401450200000006,-83.9813202,Clarksville
9835,town,48.398604299999995,-97.74119990000001,Park River
9836,county,50.7155591,-3.530875,
9837,town,30.426502799999998,-88.9956334,Biloxi
9838,town,40.9114882,-73.78235490000002,New Rochelle
9839,town,48.4122107,-97.410634,Grafton
9840,town,43.253603999999996,-98.69536009999999,Geddes
9841,town,41.6918434,-98.00120909999998,Albion
9842,town,44.977753,-93.2650108,Minneapolis
9843,town,46.8737648,-96.7678039,Moorhead
9844,town,37.886389,-78.616667,Alberene
9845,town,41.600544799999994,-93.6091064,Des Moines
9846,town,43.506086200000006,-90.66818599999999,Viola
9847,town,41.7317884,-93.6001278,Ankeny
9848,town,44.2115909,-95.1287817,Sanborn
9849,town,45.13903679999999,-94.7776035,Atwater
9850,town,38.97363920000001,-92.74324179999999,Boonville
9851,town,48.398604299999995,-97.74119990000001,Park River
9852,town,42.2142064,-83.1499239,Wyandotte
9853,town,46.4416344,-97.68120959999999,Lisbon
9854,town,48.8802408,-97.48500279999999,Bathgate
9855,town,46.808326799999996,-100.7837392,Bismarck
9856,town,41.98526629999999,-95.7794517,Soldier
9857,town,46.4416344,-97.68120959999999,Lisbon
9858,state,52.3555177,-1.1743197,England
9859,town,44.875809499999995,-98.5187062,Redfield
9860,town,37.569786799999996,-85.25273809999999,Lebanon
9861,town,46.4416344,-97.68120959999999,Lisbon
9862,town,46.9344315,-98.4117588,Urbana
9863,town,38.27757020000001,-85.7371847,Jeffersonville
9864,town,48.0247122,-98.1192133,Michigan
9865,town,44.024706200000004,-88.5426136,Oshkosh
9866,town,46.9344315,-98.4117588,Urbana
9867,town,47.9149122,-97.1728973,Grand Forks
9868,town,46.585804100000004,-97.49120409999999,Sheldon
9869,town,40.622777,-93.9341158,Lamoni
9870,town,45.7452466,-87.0645801,Escanaba
9871,town,45.905480499999996,-112.91788490000002,Butte
9872,town,41.3078093,-88.1467243,Wilmington
9873,town,45.804405200000005,-96.49923299999999,Wheaton
9874,town,40.3005808,21.789813199999998,Kozani
9875,town,45.7344117,-93.7105222,Foreston
9876,town,38.6083436,-95.45164559999999,Pomona
9877,town,47.4980408,-97.3245354,Mayville
9878,town,45.6905495,-96.0106672,Donnelly
9879,town,47.4038683,-97.0620308,Hillsboro
9880,state,60.472024,8.468946,Yalle
9881,town,58.153048999999996,7.939172599999999,Kristiansand
9882,town,46.8916539,-99.1178887,Cleveland
9883,town,44.4371839,-90.91125799999999,Alma Center
9884,town,44.1539514,-79.86915440000001,Alliston
9885,town,51.5073509,-0.12775830000000002,London
9886,town,41.200322899999996,-85.7055417,Pierceton
9887,town,48.8802408,-97.48500279999999,Bathgate
9888,town,40.122223600000005,-96.66252309999999,Wymore
9889,town,43.240823999999996,-97.6753449,Olivet
9890,town,41.4625527,-81.3406652,Russell Center
9891,town,42.1658227,-95.79306209999999,Mapleton
9892,town,43.080544599999996,-96.773655,Beresford
9893,,,,
9894,town,48.2072096,-97.34229859999999,Ardoch
9895,town,43.134428899999996,-90.7054045,Boscobel
9896,town,46.902487799999996,-98.8517734,Eldridge
9897,town,39.5917158,-89.95288470000001,Waverly
